"idhod","hodnota","stapro_kod","dsz_cis","dsz_kod","rok","obec_kod","obec_txt","okres_kod","okres_txt","dsz_txt"
"1343465610","1","6098","2910","135","2023","557951","Letiny","40380","Plzeň-jih","Domovy se zvláštním režimem"
"1343466799","2","6098","2910","129","2023","558044","Merklín","40380","Plzeň-jih","Domovy pro osoby se zdravotním postižením"
"1343466797","1","6098","2910","128","2023","558044","Merklín","40380","Plzeň-jih","Stacionáře denní"
"1343466812","2","6098","2910","128","2023","558249","Přeštice","40380","Plzeň-jih","Stacionáře denní"
"1343466817","1","6098","2910","133","2023","558249","Přeštice","40380","Plzeň-jih","Chráněné bydlení"
"1343465880","1","6098","2910","129","2023","558389","Stod","40380","Plzeň-jih","Domovy pro osoby se zdravotním postižením"
"1343466110","1","6098","2910","133","2023","558389","Stod","40380","Plzeň-jih","Chráněné bydlení"
"1343466617","1","6098","2910","130","2023","558630","Žinkovy","40380","Plzeň-jih","Domovy pro seniory"
"1343470545","1","6098","2910","135","2023","566098","Černovice","40380","Plzeň-jih","Domovy se zvláštním režimem"
"1343467352","1","6098","2910","129","2023","558885","Horní Bříza","40398","Plzeň-sever","Domovy pro osoby se zdravotním postižením"
"1343468523","1","6098","2910","135","2023","559075","Kralovice","40398","Plzeň-sever","Domovy se zvláštním režimem"
"1343468316","1","6098","2910","129","2023","559075","Kralovice","40398","Plzeň-sever","Domovy pro osoby se zdravotním postižením"
"1343466449","1","6098","2910","135","2023","559504","Trnová","40398","Plzeň-sever","Domovy se zvláštním režimem"
"1343466448","1","6098","2910","130","2023","559504","Trnová","40398","Plzeň-sever","Domovy pro seniory"
"1343466685","1","6098","2910","135","2023","559521","Třemošná","40398","Plzeň-sever","Domovy se zvláštním režimem"
"1343466680","1","6098","2910","121","2023","559521","Třemošná","40398","Plzeň-sever","Centra denních služeb"
"1343466696","1","6098","2910","123","2023","559521","Třemošná","40398","Plzeň-sever","Centra sociálně rehabilitačních služeb"
"1343467870","1","6098","2910","135","2023","559580","Vejprnice","40398","Plzeň-sever","Domovy se zvláštním režimem"
"1343467869","1","6098","2910","130","2023","559580","Vejprnice","40398","Plzeň-sever","Domovy pro seniory"
"1343468818","1","6098","2910","129","2023","559661","Zbůch","40398","Plzeň-sever","Domovy pro osoby se zdravotním postižením"
"1343468821","1","6098","2910","133","2023","559661","Zbůch","40398","Plzeň-sever","Chráněné bydlení"
"1343465272","1","6098","2910","123","2023","559661","Zbůch","40398","Plzeň-sever","Centra sociálně rehabilitačních služeb"
"1343468819","1","6098","2910","130","2023","559661","Zbůch","40398","Plzeň-sever","Domovy pro seniory"
"1343433850","1","6098","2910","129","2023","541061","Zvíkovec","40401","Rokycany","Domovy pro osoby se zdravotním postižením"
"1343458978","1","6098","2910","120","2023","553611","Litohlavy","40401","Rokycany","Terapeutické komunity"
"1343466476","1","6098","2910","134","2023","559717","Rokycany","40401","Rokycany","Noclehárny"
"1343466465","1","6098","2910","128","2023","559717","Rokycany","40401","Rokycany","Stacionáře denní"
"1343466479","1","6098","2910","118","2023","559717","Rokycany","40401","Rokycany","Sociálně terapeutické dílny"
"1343466480","1","6098","2910","123","2023","559717","Rokycany","40401","Rokycany","Centra sociálně rehabilitačních služeb"
"1343466468","1","6098","2910","130","2023","559717","Rokycany","40401","Rokycany","Domovy pro seniory"
"1343466471","1","6098","2910","131","2023","559717","Rokycany","40401","Rokycany","Azylové domy"
"1343466478","1","6098","2910","102","2023","559717","Rokycany","40401","Rokycany","Sociální poradny"
"1343468133","1","6098","2910","129","2023","559954","Liblín","40401","Rokycany","Domovy pro osoby se zdravotním postižením"
"1343468617","1","6098","2910","135","2023","559997","Mirošov","40401","Rokycany","Domovy se zvláštním režimem"
"1343468616","1","6098","2910","130","2023","559997","Mirošov","40401","Rokycany","Domovy pro seniory"
"1343468155","1","6098","2910","135","2023","560189","Těně","40401","Rokycany","Domovy se zvláštním režimem"
"1343468154","1","6098","2910","130","2023","560189","Těně","40401","Rokycany","Domovy pro seniory"
"1343434672","1","6098","2910","129","2023","541532","Milíře","40410","Tachov","Domovy pro osoby se zdravotním postižením"
"1343462339","1","6098","2910","135","2023","560715","Tachov","40410","Tachov","Domovy se zvláštním režimem"
"1343462344","1","6098","2910","114","2023","560715","Tachov","40410","Tachov","Nízkoprahová denní centra"
"1343462338","2","6098","2910","130","2023","560715","Tachov","40410","Tachov","Domovy pro seniory"
"1343462348","1","6098","2910","102","2023","560715","Tachov","40410","Tachov","Sociální poradny"
"1343462345","1","6098","2910","115","2023","560715","Tachov","40410","Tachov","Nízkoprahová zařízení pro děti a mládež"
"1343463282","2","6098","2910","130","2023","560758","Bor","40410","Tachov","Domovy pro seniory"
"1343464228","1","6098","2910","128","2023","560812","Černošín","40410","Tachov","Stacionáře denní"
"1343464242","1","6098","2910","118","2023","560812","Černošín","40410","Tachov","Sociálně terapeutické dílny"
"1343463536","1","6098","2910","130","2023","561215","Stříbro","40410","Tachov","Domovy pro seniory"
"1343458188","1","6098","2910","135","2023","554481","Cheb","40428","Cheb","Domovy se zvláštním režimem"
"1343458193","1","6098","2910","114","2023","554481","Cheb","40428","Cheb","Nízkoprahová denní centra"
"1343458237","1","6098","2910","134","2023","554481","Cheb","40428","Cheb","Noclehárny"
"1343458186","1","6098","2910","129","2023","554481","Cheb","40428","Cheb","Domovy pro osoby se zdravotním postižením"
"1343458184","2","6098","2910","128","2023","554481","Cheb","40428","Cheb","Stacionáře denní"
"1343458189","1","6098","2910","133","2023","554481","Cheb","40428","Cheb","Chráněné bydlení"
"1343458192","1","6098","2910","122","2023","554481","Cheb","40428","Cheb","Zařízení pro krizovou pomoc"
"1343458240","1","6098","2910","118","2023","554481","Cheb","40428","Cheb","Sociálně terapeutické dílny"
"1343458241","1","6098","2910","123","2023","554481","Cheb","40428","Cheb","Centra sociálně rehabilitačních služeb"
"1343458187","3","6098","2910","130","2023","554481","Cheb","40428","Cheb","Domovy pro seniory"
"1343458190","1","6098","2910","131","2023","554481","Cheb","40428","Cheb","Azylové domy"
"1343458239","4","6098","2910","102","2023","554481","Cheb","40428","Cheb","Sociální poradny"
"1343458236","3","6098","2910","115","2023","554481","Cheb","40428","Cheb","Nízkoprahová zařízení pro děti a mládež"
"1343458282","1","6098","2910","133","2023","554499","Aš","40428","Cheb","Chráněné bydlení"
"1343458280","1","6098","2910","130","2023","554499","Aš","40428","Cheb","Domovy pro seniory"
"1343458283","1","6098","2910","131","2023","554499","Aš","40428","Cheb","Azylové domy"
"1343457648","1","6098","2910","129","2023","554545","Hazlov","40428","Cheb","Domovy pro osoby se zdravotním postižením"
"1343457719","1","6098","2910","130","2023","554553","Hranice","40428","Cheb","Domovy pro seniory"
"1343455973","1","6098","2910","135","2023","554600","Lázně Kynžvart","40428","Cheb","Domovy se zvláštním režimem"
"1343455972","1","6098","2910","130","2023","554600","Lázně Kynžvart","40428","Cheb","Domovy pro seniory"
"1343456211","1","6098","2910","135","2023","554634","Luby","40428","Cheb","Domovy se zvláštním režimem"
"1343456282","1","6098","2910","135","2023","554642","Mariánské Lázně","40428","Cheb","Domovy se zvláštním režimem"
"1343456278","1","6098","2910","128","2023","554642","Mariánské Lázně","40428","Cheb","Stacionáře denní"
"1343456281","2","6098","2910","130","2023","554642","Mariánské Lázně","40428","Cheb","Domovy pro seniory"
"1343456338","1","6098","2910","102","2023","554642","Mariánské Lázně","40428","Cheb","Sociální poradny"
"1343456335","1","6098","2910","115","2023","554642","Mariánské Lázně","40428","Cheb","Nízkoprahová zařízení pro děti a mládež"
"1343456448","1","6098","2910","129","2023","554677","Mnichov","40428","Cheb","Domovy pro osoby se zdravotním postižením"
"1343456108","1","6098","2910","135","2023","554812","Skalná","40428","Cheb","Domovy se zvláštním režimem"
"1343456370","1","6098","2910","135","2023","554961","Karlovy Vary","40436","Karlovy Vary","Domovy se zvláštním režimem"
"1343456425","1","6098","2910","114","2023","554961","Karlovy Vary","40436","Karlovy Vary","Nízkoprahová denní centra"
"1343456427","1","6098","2910","134","2023","554961","Karlovy Vary","40436","Karlovy Vary","Noclehárny"
"1343456423","1","6098","2910","132","2023","554961","Karlovy Vary","40436","Karlovy Vary","Domy na půl cesty"
"1343456366","1","6098","2910","128","2023","554961","Karlovy Vary","40436","Karlovy Vary","Stacionáře denní"
"1343456371","1","6098","2910","133","2023","554961","Karlovy Vary","40436","Karlovy Vary","Chráněné bydlení"
"1343456424","1","6098","2910","122","2023","554961","Karlovy Vary","40436","Karlovy Vary","Zařízení pro krizovou pomoc"
"1343456430","1","6098","2910","118","2023","554961","Karlovy Vary","40436","Karlovy Vary","Sociálně terapeutické dílny"
"1343456431","3","6098","2910","123","2023","554961","Karlovy Vary","40436","Karlovy Vary","Centra sociálně rehabilitačních služeb"
"1343456367","2","6098","2910","156","2023","554961","Karlovy Vary","40436","Karlovy Vary","Stacionáře týdenní"
"1343456369","2","6098","2910","130","2023","554961","Karlovy Vary","40436","Karlovy Vary","Domovy pro seniory"
"1343456422","2","6098","2910","131","2023","554961","Karlovy Vary","40436","Karlovy Vary","Azylové domy"
"1343456429","6","6098","2910","102","2023","554961","Karlovy Vary","40436","Karlovy Vary","Sociální poradny"
"1343456426","1","6098","2910","115","2023","554961","Karlovy Vary","40436","Karlovy Vary","Nízkoprahová zařízení pro děti a mládež"
"1343456021","1","6098","2910","130","2023","555185","Hroznětín","40436","Karlovy Vary","Domovy pro seniory"
"1343456257","1","6098","2910","129","2023","555215","Jáchymov","40436","Karlovy Vary","Domovy pro osoby se zdravotním postižením"
"1343456258","1","6098","2910","130","2023","555215","Jáchymov","40436","Karlovy Vary","Domovy pro seniory"
"1343457114","1","6098","2910","129","2023","555347","Kyselka","40436","Karlovy Vary","Domovy pro osoby se zdravotním postižením"
"1343457289","1","6098","2910","135","2023","555380","Nejdek","40436","Karlovy Vary","Domovy se zvláštním režimem"
"1343457295","1","6098","2910","115","2023","555380","Nejdek","40436","Karlovy Vary","Nízkoprahová zařízení pro děti a mládež"
"1343457353","1","6098","2910","130","2023","555398","Nová Role","40436","Karlovy Vary","Domovy pro seniory"
"1343457457","1","6098","2910","135","2023","555428","Ostrov","40436","Karlovy Vary","Domovy se zvláštním režimem"
"1343457456","2","6098","2910","130","2023","555428","Ostrov","40436","Karlovy Vary","Domovy pro seniory"
"1343457463","1","6098","2910","115","2023","555428","Ostrov","40436","Karlovy Vary","Nízkoprahová zařízení pro děti a mládež"
"1343456712","1","6098","2910","130","2023","555452","Pernink","40436","Karlovy Vary","Domovy pro seniory"
"1343457486","1","6098","2910","102","2023","555657","Toužim","40436","Karlovy Vary","Sociální poradny"
"1343493086","1","6098","2910","135","2023","578029","Vysoká Pec","40436","Karlovy Vary","Domovy se zvláštním režimem"
"1343493084","1","6098","2910","129","2023","578029","Vysoká Pec","40436","Karlovy Vary","Domovy pro osoby se zdravotním postižením"
"1343438034","1","6098","2910","135","2023","538434","Svatava","40444","Sokolov","Domovy se zvláštním režimem"
"1343432524","1","6098","2910","135","2023","538591","Dolní Rychnov","40444","Sokolov","Domovy se zvláštním režimem"
"1343432523","1","6098","2910","130","2023","538591","Dolní Rychnov","40444","Sokolov","Domovy pro seniory"
"1343467473","1","6098","2910","135","2023","560286","Sokolov","40444","Sokolov","Domovy se zvláštním režimem"
"1343467685","1","6098","2910","114","2023","560286","Sokolov","40444","Sokolov","Nízkoprahová denní centra"
"1343467687","1","6098","2910","134","2023","560286","Sokolov","40444","Sokolov","Noclehárny"
"1343467694","1","6098","2910","125","2023","560286","Sokolov","40444","Sokolov","Služby následné péče"
"1343467471","1","6098","2910","129","2023","560286","Sokolov","40444","Sokolov","Domovy pro osoby se zdravotním postižením"
"1343467693","1","6098","2910","124","2023","560286","Sokolov","40444","Sokolov","Intervenční centra"
"1343467474","2","6098","2910","133","2023","560286","Sokolov","40444","Sokolov","Chráněné bydlení"
"1343467691","1","6098","2910","123","2023","560286","Sokolov","40444","Sokolov","Centra sociálně rehabilitačních služeb"
"1343467472","1","6098","2910","130","2023","560286","Sokolov","40444","Sokolov","Domovy pro seniory"
"1343467475","1","6098","2910","131","2023","560286","Sokolov","40444","Sokolov","Azylové domy"
"1343467689","2","6098","2910","102","2023","560286","Sokolov","40444","Sokolov","Sociální poradny"
"1343467692","1","6098","2910","108","2023","560286","Sokolov","40444","Sokolov","Služby rané péče"
"1343466981","1","6098","2910","128","2023","560383","Chodov","40444","Sokolov","Stacionáře denní"
"1343466995","1","6098","2910","118","2023","560383","Chodov","40444","Sokolov","Sociálně terapeutické dílny"
"1343465813","1","6098","2910","135","2023","560464","Královské Poříčí","40444","Sokolov","Domovy se zvláštním režimem"
"1343465812","1","6098","2910","130","2023","560464","Královské Poříčí","40444","Sokolov","Domovy pro seniory"
"1343466060","1","6098","2910","115","2023","560472","Kraslice","40444","Sokolov","Nízkoprahová zařízení pro děti a mládež"
"1343462992","1","6098","2910","135","2023","560499","Kynšperk nad Ohří","40444","Sokolov","Domovy se zvláštním režimem"
"1343462990","1","6098","2910","129","2023","560499","Kynšperk nad Ohří","40444","Sokolov","Domovy pro osoby se zdravotním postižením"
"1343462991","1","6098","2910","130","2023","560499","Kynšperk nad Ohří","40444","Sokolov","Domovy pro seniory"
"1343461840","1","6098","2910","135","2023","560570","Nové Sedlo","40444","Sokolov","Domovy se zvláštním režimem"
"1343461835","1","6098","2910","121","2023","560570","Nové Sedlo","40444","Sokolov","Centra denních služeb"
"1343461566","2","6098","2910","135","2023","562335","Děčín","40452","Děčín","Domovy se zvláštním režimem"
"1343461571","1","6098","2910","114","2023","562335","Děčín","40452","Děčín","Nízkoprahová denní centra"
"1343461573","1","6098","2910","134","2023","562335","Děčín","40452","Děčín","Noclehárny"
"1343461580","1","6098","2910","125","2023","562335","Děčín","40452","Děčín","Služby následné péče"
"1343461564","1","6098","2910","129","2023","562335","Děčín","40452","Děčín","Domovy pro osoby se zdravotním postižením"
"1343465117","2","6098","2910","128","2023","562335","Děčín","40452","Děčín","Stacionáře denní"
"1343461567","3","6098","2910","133","2023","562335","Děčín","40452","Děčín","Chráněné bydlení"
"1343461576","2","6098","2910","118","2023","562335","Děčín","40452","Děčín","Sociálně terapeutické dílny"
"1343461577","6","6098","2910","123","2023","562335","Děčín","40452","Děčín","Centra sociálně rehabilitačních služeb"
"1343461565","3","6098","2910","130","2023","562335","Děčín","40452","Děčín","Domovy pro seniory"
"1343461568","1","6098","2910","131","2023","562335","Děčín","40452","Děčín","Azylové domy"
"1343461575","9","6098","2910","102","2023","562335","Děčín","40452","Děčín","Sociální poradny"
"1343461572","3","6098","2910","115","2023","562335","Děčín","40452","Děčín","Nízkoprahová zařízení pro děti a mládež"
"1343464174","2","6098","2910","135","2023","562394","Česká Kamenice","40452","Děčín","Domovy se zvláštním režimem"
"1343464179","1","6098","2910","114","2023","562394","Česká Kamenice","40452","Děčín","Nízkoprahová denní centra"
"1343464172","1","6098","2910","129","2023","562394","Česká Kamenice","40452","Děčín","Domovy pro osoby se zdravotním postižením"
"1343464175","1","6098","2910","133","2023","562394","Česká Kamenice","40452","Děčín","Chráněné bydlení"
"1343464184","1","6098","2910","118","2023","562394","Česká Kamenice","40452","Děčín","Sociálně terapeutické dílny"
"1343464173","1","6098","2910","130","2023","562394","Česká Kamenice","40452","Děčín","Domovy pro seniory"
"1343464183","1","6098","2910","102","2023","562394","Česká Kamenice","40452","Děčín","Sociální poradny"
"1343464180","2","6098","2910","115","2023","562394","Česká Kamenice","40452","Děčín","Nízkoprahová zařízení pro děti a mládež"
"1343461588","1","6098","2910","131","2023","562432","Dolní Podluží","40452","Děčín","Azylové domy"
"1343461827","1","6098","2910","129","2023","562441","Dolní Poustevna","40452","Děčín","Domovy pro osoby se zdravotním postižením"
"1343461830","2","6098","2910","133","2023","562441","Dolní Poustevna","40452","Děčín","Chráněné bydlení"
"1343462050","1","6098","2910","118","2023","562441","Dolní Poustevna","40452","Děčín","Sociálně terapeutické dílny"
"1343475063","1","6098","2910","129","2023","562521","Huntířov","40452","Děčín","Domovy pro osoby se zdravotním postižením"
"1343475520","2","6098","2910","135","2023","562530","Chřibská","40452","Děčín","Domovy se zvláštním režimem"
"1343472934","1","6098","2910","131","2023","562572","Jiřetín pod Jedlovou","40452","Děčín","Azylové domy"
"1343473175","2","6098","2910","135","2023","562581","Jiříkov","40452","Děčín","Domovy se zvláštním režimem"
"1343473174","1","6098","2910","130","2023","562581","Jiříkov","40452","Děčín","Domovy pro seniory"
"1343474130","2","6098","2910","135","2023","562611","Krásná Lípa","40452","Děčín","Domovy se zvláštním režimem"
"1343474361","1","6098","2910","102","2023","562611","Krásná Lípa","40452","Děčín","Sociální poradny"
"1343474358","1","6098","2910","115","2023","562611","Krásná Lípa","40452","Děčín","Nízkoprahová zařízení pro děti a mládež"
"1343475078","1","6098","2910","129","2023","562645","Kytlice","40452","Děčín","Domovy pro osoby se zdravotním postižením"
"1343475785","1","6098","2910","135","2023","562661","Lipová","40452","Děčín","Domovy se zvláštním režimem"
"1343475323","1","6098","2910","133","2023","562777","Rumburk","40452","Děčín","Chráněné bydlení"
"1343475333","2","6098","2910","123","2023","562777","Rumburk","40452","Děčín","Centra sociálně rehabilitačních služeb"
"1343475324","1","6098","2910","131","2023","562777","Rumburk","40452","Děčín","Azylové domy"
"1343475331","1","6098","2910","102","2023","562777","Rumburk","40452","Děčín","Sociální poradny"
"1343475328","2","6098","2910","115","2023","562777","Rumburk","40452","Děčín","Nízkoprahová zařízení pro děti a mládež"
"1343473197","1","6098","2910","129","2023","562823","Staré Křečany","40452","Děčín","Domovy pro osoby se zdravotním postižením"
"1343474165","1","6098","2910","118","2023","562858","Šluknov","40452","Děčín","Sociálně terapeutické dílny"
"1343474154","1","6098","2910","130","2023","562858","Šluknov","40452","Děčín","Domovy pro seniory"
"1343474161","2","6098","2910","115","2023","562858","Šluknov","40452","Děčín","Nízkoprahová zařízení pro děti a mládež"
"1343475113","1","6098","2910","134","2023","562882","Varnsdorf","40452","Děčín","Noclehárny"
"1343475112","1","6098","2910","115","2023","562882","Varnsdorf","40452","Děčín","Nízkoprahová zařízení pro děti a mládež"
"1343474175","1","6098","2910","135","2023","562971","Chomutov","40461","Chomutov","Domovy se zvláštním režimem"
"1343474180","1","6098","2910","114","2023","562971","Chomutov","40461","Chomutov","Nízkoprahová denní centra"
"1343474182","1","6098","2910","134","2023","562971","Chomutov","40461","Chomutov","Noclehárny"
"1343474173","1","6098","2910","129","2023","562971","Chomutov","40461","Chomutov","Domovy pro osoby se zdravotním postižením"
"1343474171","1","6098","2910","128","2023","562971","Chomutov","40461","Chomutov","Stacionáře denní"
"1343474176","1","6098","2910","133","2023","562971","Chomutov","40461","Chomutov","Chráněné bydlení"
"1343474185","1","6098","2910","118","2023","562971","Chomutov","40461","Chomutov","Sociálně terapeutické dílny"
"1343474186","3","6098","2910","123","2023","562971","Chomutov","40461","Chomutov","Centra sociálně rehabilitačních služeb"
"1343474174","1","6098","2910","130","2023","562971","Chomutov","40461","Chomutov","Domovy pro seniory"
"1343474177","1","6098","2910","131","2023","562971","Chomutov","40461","Chomutov","Azylové domy"
"1343474184","4","6098","2910","102","2023","562971","Chomutov","40461","Chomutov","Sociální poradny"
"1343474181","3","6098","2910","115","2023","562971","Chomutov","40461","Chomutov","Nízkoprahová zařízení pro děti a mládež"
"1343474195","1","6098","2910","135","2023","563099","Jirkov","40461","Chomutov","Domovy se zvláštním režimem"
"1343474202","1","6098","2910","134","2023","563099","Jirkov","40461","Chomutov","Noclehárny"
"1343474193","1","6098","2910","129","2023","563099","Jirkov","40461","Chomutov","Domovy pro osoby se zdravotním postižením"
"1343474194","1","6098","2910","130","2023","563099","Jirkov","40461","Chomutov","Domovy pro seniory"
"1343474197","2","6098","2910","131","2023","563099","Jirkov","40461","Chomutov","Azylové domy"
"1343474204","1","6098","2910","102","2023","563099","Jirkov","40461","Chomutov","Sociální poradny"
"1343474201","1","6098","2910","115","2023","563099","Jirkov","40461","Chomutov","Nízkoprahová zařízení pro děti a mládež"
"1343474640","1","6098","2910","114","2023","563102","Kadaň","40461","Chomutov","Nízkoprahová denní centra"
"1343474642","1","6098","2910","134","2023","563102","Kadaň","40461","Chomutov","Noclehárny"
"1343474424","2","6098","2910","129","2023","563102","Kadaň","40461","Chomutov","Domovy pro osoby se zdravotním postižením"
"1343474427","2","6098","2910","133","2023","563102","Kadaň","40461","Chomutov","Chráněné bydlení"
"1343474425","1","6098","2910","130","2023","563102","Kadaň","40461","Chomutov","Domovy pro seniory"
"1343474644","3","6098","2910","102","2023","563102","Kadaň","40461","Chomutov","Sociální poradny"
"1343474641","2","6098","2910","115","2023","563102","Kadaň","40461","Chomutov","Nízkoprahová zařízení pro děti a mládež"
"1343475151","1","6098","2910","114","2023","563129","Klášterec nad Ohří","40461","Chomutov","Nízkoprahová denní centra"
"1343475153","1","6098","2910","134","2023","563129","Klášterec nad Ohří","40461","Chomutov","Noclehárny"
"1343475145","1","6098","2910","130","2023","563129","Klášterec nad Ohří","40461","Chomutov","Domovy pro seniory"
"1343475148","1","6098","2910","131","2023","563129","Klášterec nad Ohří","40461","Chomutov","Azylové domy"
"1343475155","1","6098","2910","102","2023","563129","Klášterec nad Ohří","40461","Chomutov","Sociální poradny"
"1343475152","1","6098","2910","115","2023","563129","Klášterec nad Ohří","40461","Chomutov","Nízkoprahová zařízení pro děti a mládež"
"1343475372","1","6098","2910","129","2023","563137","Kovářská","40461","Chomutov","Domovy pro osoby se zdravotním postižením"
"1343474213","1","6098","2910","135","2023","563218","Mašťov","40461","Chomutov","Domovy se zvláštním režimem"
"1343474211","1","6098","2910","129","2023","563218","Mašťov","40461","Chomutov","Domovy pro osoby se zdravotním postižením"
"1343474212","1","6098","2910","130","2023","563218","Mašťov","40461","Chomutov","Domovy pro seniory"
"1343473985","1","6098","2910","115","2023","563323","Radonice","40461","Chomutov","Nízkoprahová zařízení pro děti a mládež"
"1343476330","1","6098","2910","135","2023","563404","Vejprty","40461","Chomutov","Domovy se zvláštním režimem"
"1343476125","1","6098","2910","129","2023","563404","Vejprty","40461","Chomutov","Domovy pro osoby se zdravotním postižením"
"1343476331","1","6098","2910","133","2023","563404","Vejprty","40461","Chomutov","Chráněné bydlení"
"1343476126","1","6098","2910","130","2023","563404","Vejprty","40461","Chomutov","Domovy pro seniory"
"1343471078","1","6098","2910","135","2023","564567","Litoměřice","40479","Litoměřice","Domovy se zvláštním režimem"
"1343471083","1","6098","2910","114","2023","564567","Litoměřice","40479","Litoměřice","Nízkoprahová denní centra"
"1343471085","1","6098","2910","134","2023","564567","Litoměřice","40479","Litoměřice","Noclehárny"
"1343471073","1","6098","2910","121","2023","564567","Litoměřice","40479","Litoměřice","Centra denních služeb"
"1343471074","3","6098","2910","128","2023","564567","Litoměřice","40479","Litoměřice","Stacionáře denní"
"1343471079","2","6098","2910","133","2023","564567","Litoměřice","40479","Litoměřice","Chráněné bydlení"
"1343471088","2","6098","2910","118","2023","564567","Litoměřice","40479","Litoměřice","Sociálně terapeutické dílny"
"1343471089","3","6098","2910","123","2023","564567","Litoměřice","40479","Litoměřice","Centra sociálně rehabilitačních služeb"
"1343471077","2","6098","2910","130","2023","564567","Litoměřice","40479","Litoměřice","Domovy pro seniory"
"1343471080","2","6098","2910","131","2023","564567","Litoměřice","40479","Litoměřice","Azylové domy"
"1343471087","3","6098","2910","102","2023","564567","Litoměřice","40479","Litoměřice","Sociální poradny"
"1343471084","1","6098","2910","115","2023","564567","Litoměřice","40479","Litoměřice","Nízkoprahová zařízení pro děti a mládež"
"1343472048","1","6098","2910","135","2023","564711","Čížkovice","40479","Litoměřice","Domovy se zvláštním režimem"
"1343472046","1","6098","2910","129","2023","564711","Čížkovice","40479","Litoměřice","Domovy pro osoby se zdravotním postižením"
"1343471833","1","6098","2910","129","2023","564940","Chotěšov","40479","Litoměřice","Domovy pro osoby se zdravotním postižením"
"1343471852","1","6098","2910","135","2023","565067","Krabčice","40479","Litoměřice","Domovy se zvláštním režimem"
"1343471851","1","6098","2910","130","2023","565067","Krabčice","40479","Litoměřice","Domovy pro seniory"
"1343472545","1","6098","2910","129","2023","565083","Křešice","40479","Litoměřice","Domovy pro osoby se zdravotním postižením"
"1343471373","1","6098","2910","135","2023","565164","Libochovice","40479","Litoměřice","Domovy se zvláštním režimem"
"1343471372","1","6098","2910","130","2023","565164","Libochovice","40479","Litoměřice","Domovy pro seniory"
"1343469500","1","6098","2910","114","2023","565229","Lovosice","40479","Litoměřice","Nízkoprahová denní centra"
"1343469502","1","6098","2910","134","2023","565229","Lovosice","40479","Litoměřice","Noclehárny"
"1343469491","1","6098","2910","128","2023","565229","Lovosice","40479","Litoměřice","Stacionáře denní"
"1343469505","2","6098","2910","118","2023","565229","Lovosice","40479","Litoměřice","Sociálně terapeutické dílny"
"1343469497","1","6098","2910","131","2023","565229","Lovosice","40479","Litoměřice","Azylové domy"
"1343469504","1","6098","2910","102","2023","565229","Lovosice","40479","Litoměřice","Sociální poradny"
"1343469501","1","6098","2910","115","2023","565229","Lovosice","40479","Litoměřice","Nízkoprahová zařízení pro děti a mládež"
"1343472377","1","6098","2910","135","2023","565555","Roudnice nad Labem","40479","Litoměřice","Domovy se zvláštním režimem"
"1343472373","1","6098","2910","128","2023","565555","Roudnice nad Labem","40479","Litoměřice","Stacionáře denní"
"1343472378","1","6098","2910","133","2023","565555","Roudnice nad Labem","40479","Litoměřice","Chráněné bydlení"
"1343472381","1","6098","2910","122","2023","565555","Roudnice nad Labem","40479","Litoměřice","Zařízení pro krizovou pomoc"
"1343472602","1","6098","2910","118","2023","565555","Roudnice nad Labem","40479","Litoměřice","Sociálně terapeutické dílny"
"1343472603","1","6098","2910","123","2023","565555","Roudnice nad Labem","40479","Litoměřice","Centra sociálně rehabilitačních služeb"
"1343472376","1","6098","2910","130","2023","565555","Roudnice nad Labem","40479","Litoměřice","Domovy pro seniory"
"1343472379","2","6098","2910","131","2023","565555","Roudnice nad Labem","40479","Litoměřice","Azylové domy"
"1343472601","1","6098","2910","102","2023","565555","Roudnice nad Labem","40479","Litoměřice","Sociální poradny"
"1343472598","1","6098","2910","115","2023","565555","Roudnice nad Labem","40479","Litoměřice","Nízkoprahová zařízení pro děti a mládež"
"1343470494","1","6098","2910","129","2023","565610","Snědovice","40479","Litoměřice","Domovy pro osoby se zdravotním postižením"
"1343469329","1","6098","2910","128","2023","565709","Štětí","40479","Litoměřice","Stacionáře denní"
"1343469553","1","6098","2910","102","2023","565709","Štětí","40479","Litoměřice","Sociální poradny"
"1343469773","2","6098","2910","135","2023","565717","Terezín","40479","Litoměřice","Domovy se zvláštním režimem"
"1343469774","3","6098","2910","133","2023","565717","Terezín","40479","Litoměřice","Chráněné bydlení"
"1343469783","1","6098","2910","118","2023","565717","Terezín","40479","Litoměřice","Sociálně terapeutické dílny"
"1343469784","1","6098","2910","123","2023","565717","Terezín","40479","Litoměřice","Centra sociálně rehabilitačních služeb"
"1343469772","1","6098","2910","130","2023","565717","Terezín","40479","Litoměřice","Domovy pro seniory"
"1343469111","1","6098","2910","120","2023","565814","Úštěk","40479","Litoměřice","Terapeutické komunity"
"1343470061","1","6098","2910","135","2023","565849","Velemín","40479","Litoměřice","Domovy se zvláštním režimem"
"1343470076","1","6098","2910","129","2023","565962","Žitenice","40479","Litoměřice","Domovy pro osoby se zdravotním postižením"
"1343470525","1","6098","2910","135","2023","565971","Louny","40487","Louny","Domovy se zvláštním režimem"
"1343470521","1","6098","2910","128","2023","565971","Louny","40487","Louny","Stacionáře denní"
"1343470535","1","6098","2910","118","2023","565971","Louny","40487","Louny","Sociálně terapeutické dílny"
"1343470524","1","6098","2910","130","2023","565971","Louny","40487","Louny","Domovy pro seniory"
